brand,price,address,image_link-src
Samsung galaxy j8,142.500 ,Plateau,media/annonces/pics/be8cb3b09f2e3f16cb0b24802c0d844b.jpg
Samsung galaxy note 9,435.000 ,Plateau,media/annonces/pics/2fcbf1992f408450b9476259f4db72f4.jpg
Motorola x,145.000 ,Plateau,media/annonces/pics/b723883ad30145ce399cd8f19c5fe55d.jpeg
Iphone x,395.000 ,Plateau,media/annonces/pics/2a7ee1c020464ed646b2833c16545153.jpg
Iphone 6 plus 16go,165.000 ,Plateau,media/annonces/pics/56d4be670e2698757c62cf4e704777b5.jpg
Iphone xs max,600.000 ,Plateau,media/annonces/pics/1aedfbcbced63807331b41f6058fb47d.jpg
Iphone 8 plus,360.000 ,Plateau,media/annonces/pics/4a966c6464a3425b3148cd10682303e9.jpg
Tecno camon 11,82.500 ,Plateau,media/annonces/pics/d9cab8fc7cae1c91befb7667805d256a.jpg
Iphone 6s,125.000 ,Plateau,media/annonces/pics/120e184a029bda653e2524305fe7437f.png
Oneplus 6t,360.000 ,Plateau,media/annonces/pics/e15bfc3732934bdbfe52ca08ac219aa3.jpg
Huawei mate 20,360.000 ,Plateau,media/annonces/pics/24a456609f1d050f878575b222051f95.jpg
Galaxy s9,240.000 ,Plateau,media/annonces/pics/0e860c6823b6f05d860b82ccd29ec5b4.jpg
Iphone 6S+,784.626.865 ,Plateau,media/annonces/pics/061bec62d3ae47f6c144dd072ec3a2a9.jpeg
Iphone 6,100.000 ,Plateau,media/annonces/pics/873464daf47508df0dfc03f80f1620cd.jpeg
Huawei honor view 20,300.000 ,Plateau,media/annonces/pics/9df2745e0dffb3ca1b1c32d9f2e215c8.jpg
Tecno spark k7,40.000 ,Plateau,media/annonces/pics/c7cbeaeb45074ac7f7253658742c2e0f.jpg
Smartphone android itel it 1408,25.000 ,Plateau,media/annonces/pics/7814adff393aafeaa663b96a0c75dfac.jpg
Infinix hot 7,59.900 ,Plateau,media/annonces/pics/195e302edabd643f0a25daacdfb7adc0.jpeg
Samsung galaxy a6 plus,145.000 ,Plateau,media/annonces/pics/3e9ff9befa41d18981577c13ba406074.jpg
Samsung note 9,600.000 ,Plateau,media/annonces/pics/ce14350b7c4f7d7d620df84768067572.jpg
Samsung galaxy s5,75.000 ,Plateau,media/annonces/pics/25a68367293c81060735a3f46c7494fe.jpeg
Tecno camon cm,65.000 ,Mermoz,media/annonces/pics/fd563527814cc73ec85de717f0af1742.jpg
Iphone x,430.000 ,Plateau,media/annonces/pics/61fc88a78d43686cccc3f6c1e81285a4.jpg
Iphone 5,25.000 ,Plateau,media/annonces/pics/da0846744f3638113dbe945f73f29ce6.jpg
Iphone 6,120.000 ,Plateau,media/annonces/pics/a928ea3951e6cf06933f4ad4ab5bb8ef.jpg
Huawei mate 20 pro,550.000 ,Plateau,media/annonces/pics/8c33832dc617b0845f503f6f72496314.jpg
Samsung galaxy j4+,84.900 ,Plateau,media/annonces/pics/fd9d6ac23e1a3eb3febd3b28979581e8.jpg
Iphone 6,125.000 ,Gueule tapée,media/annonces/pics/1deba5f3ac401d16db46037a576c1543.jpg
Samsung galaxy s10+ plus,560.000 ,Plateau,media/annonces/pics/2c2427dd7418ea80e61dd390f082904b.png
Itel a16,34.900 ,Derklé,media/annonces/pics/2b8cf68c67c014378a0a54a22bd6c320.jpg
Huawei y3,49.900 ,Derklé,media/annonces/pics/6b3bd160299b51c7ba9ede5737d09c90.jpg
Huawei honor 10,170.000 ,Plateau,media/annonces/pics/ee8e3eac04ee46bb4e69df668892643c.jpeg
Iphone x,490.000 ,Plateau,media/annonces/pics/8866fb145451ad594adc4c38fea7d2d0.jpg
Iphone SE,30.000 ,Ngor,media/annonces/pics/9b8671836a1b52b580d567406ffa7c74.jpg
Iphone 6s+,190.000 ,Parcelles assainies,media/annonces/pics/fd51cd8a6efa2eda111e9137cd610146.jpg
Huawei y7 pro 2018,70.000 ,Sicap liberté,media/annonces/pics/002e62a42d4ab89f3822bb5517597eb9.jpg
Tecno,75.000 ,Fann,media/annonces/pics/ceaaea38d658b07cc27a2f817a627ee2.jpg
iPhone X white 256Gb FROM CANADA *NEGOTIABLE*,450.000 ,Scat Urbam,media/annonces/pics/70fadd7ba1e8a1488d9925933a216481.jpg
Lg g6,140.000 ,Plateau,media/annonces/pics/085de3f2d05ff642ac28174fe70198a5.jpg
Iphone xsmax,600.000 ,Grand Dakar,media/annonces/pics/50433490b226e2f967710585f839e136.png
iphone 7,199.900 ,Derklé,media/annonces/pics/0982f8aad50478c500b3f8cc745852ab.jpg
Samsung galaxy j6 plus,99.900 ,Dieuppeul,media/annonces/pics/35c4330becba432f47ed60e96a8aecdf.jpg
Vente iphone 6s Gold 64go officiel,150 ,Parcelles assainies,media/annonces/pics/8b594a1f029da4230a02ad470d9e76a6.jpg
iPhone 8,230.000 ,Grand Yoff,media/annonces/pics/04880e95f2e2de3a9acf327c5a7aac42.jpeg
iPhone 7simple,175.000 ,Dakar,media/annonces/pics/c531b14b558c6655cb89d81b3460264d.jpeg
vente de telephone,140.000 ,Dakar,media/annonces/pics/6b8ecd9f63a18a84ea8bf3449d2a41b1.jpeg
iphone X white 256Gb FROM CANADA *NEGOTIABLE*,450.000 ,Scat Urbam,media/annonces/pics/fb92e9688ea3e0e132b967827aef2566.jpeg
SAMSUNG GALAXY S8 PLUS,310.000 ,Keur Massar,media/annonces/pics/d61f80511667708fbcc63ee90f6c7f8e.jpg
Iphone 6,135.000 ,Plateau,media/annonces/pics/1e5f6d315bd0982fc2ea4dd891eb4350.jpg
Iphone xs gold,499.000 ,Dakar,media/annonces/pics/76c280bcbf171326d480fa9f708ec723.jpg
Tecno spark 3,62.000 ,Dakar,media/annonces/pics/e9acf6278d25ce58792ce3020d141488.jpg
Huawei y5 prime,79.900 ,Plateau,media/annonces/pics/fe647bba7e14009b9b9a5b7d9dd22fda.jpg
Iphone x,390.000 ,Dakar,media/annonces/pics/02cecb2b620d0f66d1d29434b7cbddf5.jpg
samsung galaxy j2 core dual sim,58.000 ,Point E,media/annonces/pics/fa69f29b70950c568945e1221dcc54de.jpg
TECNO CAMON 11 PRO,140.000 ,Point E,media/annonces/pics/7b21c0e84a28d307da2847d5fbef455d.jpeg
Tecno camon 11 pro,120.000 ,Dakar,media/annonces/pics/61f7293da859d03190f58c4b88aba6a4.jpg
iPhone 7 Plus à vendre,240 ,Hann Maristes,media/annonces/pics/eed704b44fb844f9f2958871e5c0be5a.jpeg
iPhone 7 Plus Intacte,300 ,Plateau,media/annonces/pics/e74e1860c421f04ca542feb29672bfb5.jpeg
iPhone 7 Plus,300 ,Plateau,media/annonces/pics/62782a62719851878f6517a3c2a55f26.jpeg
iPhone SE (Édition limitée),200 ,Plateau,media/annonces/pics/322d344ed3e4adb1696e534071c9cb94.jpeg
iPhone 6s Rose,200 ,Plateau,media/annonces/pics/52284ef29b530dfb5c4d13ede11c6b4f.jpeg
Samsung galaxy a7 2018,140.000 ,Liberté 6,media/annonces/pics/f938ae513270fddfde8ec8b950a5b8a2.jpg
Chargeur de Voiture à Double Port - Roadster avec Casque sans Fil,16.000 ,Plateau,media/annonces/pics/d52a0f2772e13a8a1449becfce4c9cf6.jpg
IPhones 7plus 128gb,270.000 ,Médina,media/annonces/pics/7ef0b3271a1242824e491ebe2d449287.png
IPhones 8plus scellé,420.000 ,Médina,media/annonces/pics/1db391833892807ca4ee8e6220f91190.png
IPhone 5S,70.000 ,Médina,media/annonces/pics/941c706f8406b5bb7873d5d7611b0223.jpeg
Samsung Galaxy J1 ace deuxième main,38.000 ,Point E,media/annonces/pics/6dd5311c5cc9967908366bbdf3206f36.gif
iphone 7 rouge 128 go pas cher,200.000 ,Dakar,media/annonces/pics/ba9d95aea416148468053796051538e3.jpg
Samsung galaxy A10,70.000 ,Plateau,media/annonces/pics/5ded6e6b11c262cae3029e9eaeb59d0f.jpg
Iphone 6,109.900 ,Dakar,media/annonces/pics/785b1d7a7499b420e5dcd6f42c95429e.jpg
GEMINI DUAL LIGHTNING CONVERTER,5.000 ,Dakar,media/annonces/pics/21cdf4e2dabe4ada4ab4bad22e375488.jpg
Samsung galaxy j2 core,58.000 ,Point E,media/annonces/pics/21b48e1c5366a01138ec77f1a40e682a.jpg
Tecno camon 11 pro,140.000 ,Point E,media/annonces/pics/7676fff7bafeb82be8689d03fc60cde4.jpeg
TÉLÉPHONES IPHONE 7+ ET AUTRES,275.000 ,Point E,media/annonces/pics/6ab5671ce18e1bfa5c2f88030f51713a.jpg
Tecno camon 11 pro,140.000 ,Point E,media/annonces/pics/b70847f138ac18ad1468a4049d3c1fc0.jpeg
Tecno camon 11 pro,130.000 ,Point E,media/annonces/pics/188e4e451c461b74eabd3cf7c44ef7c1.jpeg
"Bonjour,je vend mon portable Samsung j6  en bon état",80 ,Guédiawaye,media/annonces/pics/a74e6f7c7dfbec0aef8113668f3fbd82.jpg
IPhone XS Max 256gb tout neuf 550000cfa,550.000 ,Diamalaye,media/annonces/pics/11ce22b1a063b3ef035963228aa4b17d.jpeg
iPhone 5 et iPhone 5S,60.000 ,Médina,media/annonces/pics/cdc9ec327f1f09a7fc82fba90b3d03b0.jpeg
HUAWEI P20,210.000 ,Dakar,media/annonces/pics/b7f94347528046c19925c5692ab41a34.jpg
"iPhone XR, Iphone X, iPhone 8 Plus, iPhone 5S",380.000 ,Scat Urbam,media/annonces/pics/9736cce95b73d80a22f1d1ae33b97e28.jpeg
IPhone 6s+,60.000 ,Yoff,img/nophoto.png
IPhones 6S 32gb,110.000 ,Médina,media/annonces/pics/7bae6bfb0ee3dbefe6a6298bfa1f0f3f.jpeg
Samsung galaxy J7 prime,135.000 ,Amitié,media/annonces/pics/31eec23e4e3dc5c631fd3e9c8d728a44.jpg
Samsung galaxy J7 prime,80.000 ,Amitié,media/annonces/pics/2f1b9f1203cea7d15f3309c9060b68df.jpg
IPhone 7 simple 32gb,155.000 ,Médina,media/annonces/pics/6e1da6da286b122ddbebde21d6f25599.jpeg
Samsung Galaxy S8   Chargeur sans fil,220.000 ,Liberté 6,media/annonces/pics/e4402217ef79e89d586ef566f4fe7509.png
Iphone 6 plus 16gb,120.000 ,Rufisque,img/nophoto.png
IPhone 7 simple 128gb,170.000 ,Médina,media/annonces/pics/89b5e180d297fb5bd0eaabd522226d68.jpeg
Iphone 8 simple 64go,230.000 ,Dakar,media/annonces/pics/8d54b07a666cac3e645a2655848fba96.jpeg
IPhone 6s 32gb,110.000 ,Médina,media/annonces/pics/d307d9290a02455370c3e8ec1cf1a8fd.jpeg
"apple iphone 11,xs max,galaxy s10+",600.000 ,Cité avion,media/annonces/pics/fdcc948291f5a8c67c4003acaea76fed.jpg
Airpod,40.000 ,Dakar,media/annonces/pics/9fa5a2da321767ab580d1620ab794353.jpg
iPhone X mini 64 go,360.000 ,Dakar,media/annonces/pics/62186936bea35ac7daa65bf17bd70357.jpeg
Téléphone Doro 8042,200.000 ,Keur Massar,img/nophoto.png
IPhone 7plus 32gb,230.000 ,Médina,media/annonces/pics/4d412b2899505869a69a693fe0b5cfc2.jpeg
Samsung galaxy s10,500.000 ,Gueule tapée,media/annonces/pics/5d45234899812d6577cde88e514756ec.jpg
IPhone 7 32gb,155.000 ,Médina,media/annonces/pics/af1be3a1b5db96cff4eb42e4d9f7622f.jpg
Lots de smartphones authentiques venants,25.000 ,Mbao,media/annonces/pics/3fdc97cc924aeac3e44dc65363045181.png
iPhone 8 Plus neuf 64 go gold,260.000 ,Niarry Tally,media/annonces/pics/140c3dc873d7275ee65fcaa8ab6db51d.jpeg
Infinix smart 3 plus 32Go,65.000 ,Fass,media/annonces/pics/835b7834080f6d9c1e6603496e07e575.jpeg
Coques personnalisées,7.000 ,Nord Foire,media/annonces/pics/8f51c693ef25879509737f644b6625aa.jpeg
iPhone 6 64 gb scellé dans sa boite,120.000 ,Patte d'Oie,media/annonces/pics/7ef175a39cd80b32346efd9a7465f28d.jpeg
iPhone 6 64 gb,110.000 ,Dakar,media/annonces/pics/4bac3a6c75a50af22348be0d75cc1715.jpeg
Samsung galaxy note 8,250.000 ,Parcelles assainies,media/annonces/pics/4fad770721b252bc0265578d24ab587b.jpg
Iphone 7 plus 128 giga,240.000 ,Médina,media/annonces/pics/3245e7da39191ac8533b9cb8879776ea.jpeg
iPhone 6 64 gb,100.000 ,Patte d'Oie,media/annonces/pics/db84bcfd515e54cad637704fed921fc9.jpeg
Téléphone Techno/phantom9 garantie 1ans avec facture,140.000 ,Dakar,media/annonces/pics/460adadb5bc7e4bab0adb77df4c3d4b4.jpg
Samsung Galaxy,250 ,Parcelles assainies,media/annonces/pics/6793799ac15dd5a1451bf83ff2d4c955.jpg
iPhone 6 Plus,155.000 ,Patte d'Oie,media/annonces/pics/75eb02fe1091deffa3a5cd06faa94220.jpeg
Huawei mate 8,40.000 ,Ouest Foire,img/nophoto.png
iPhone 6 64 go,105 ,Patte d'Oie,media/annonces/pics/10a67171692f00e0c320890451a9e168.jpeg
Machine minceur,261 ,Almadies,media/annonces/pics/6e85f9350f5fc1e9e82e0c77bd701fd2.jpg
iPhone X 64 go,350.000 ,Patte d'Oie,media/annonces/pics/bd4d47e570fa4a628c10a2d77324a060.jpeg
Iphone 6 simple 64gb,90.000 ,Parcelles assainies,media/annonces/pics/7bed7d8fe98e4a22f6b7fac7a657d7db.jpeg
Samsung s7 edge,50.000 ,Amitié,img/nophoto.png
Iphone 6simple 64gb,90.000 ,Parcelles assainies,media/annonces/pics/b7bd5c1a995b32d9ec242bcfb04709e3.jpeg
iPhone 7+,180.000 ,Keur Massar,img/nophoto.png
Apple iPhone 11 Pro Max 512GB Unlocked == $850,497.000 ,Bene Tally,media/annonces/pics/4aac8a92f9a9cbab0a1c3ba7ffd7b22a.jpg
Nokia 6.1,65.000 ,Parcelles assainies,media/annonces/pics/1b6cb1a2701a50199c476aa02ac71d71.jpg
Iphone 6simple 64gb,90.000 ,Parcelles assainies,media/annonces/pics/dedac69a1c65bdfe138215da091d7f75.jpeg
Iphone 11 blanc,480.000 ,Rufisque,media/annonces/pics/0407eeb2a017ef019eafa61c90b25a6b.jpeg
Samsung J7,135.000 ,Dakar,media/annonces/pics/940b9a13438ed12f1d86b05702c47f8b.jpg
IPhone 7 simple 32gb Rose scellé,150.000 ,Médina,media/annonces/pics/8d4bd251273582e40e911d0fa8d2a31b.jpg
Smartphone invens v12,39.000 ,Dakar,media/annonces/pics/e9ee500930b60cdf6c1f54b63b282ba0.jpg
INVENS Max 9,44.000 ,Dakar,media/annonces/pics/fe8c69be569d5623d516dfd435312cea.jpg
INVENS V3,36.000 ,Dakar,media/annonces/pics/ccfa0d51b9de4d02556dff9835b38825.jpg
iphone 7 32 go,135.000 ,HLM,media/annonces/pics/79dc00e804996ef30bde2e66bb6c78c7.jpg
INVENS Max 8,45.000 ,Dakar,media/annonces/pics/46945915435199d51a9967ea74ddb1cc.png
SAMSUNG GALAXY A51,175.000 ,Dakar,media/annonces/pics/7741e484e04f37a07105d96059515c33.jpg
INVENS k1,42.000 ,Dakar,media/annonces/pics/f854470417dd2f1b194d5600f3f7da33.jpg
Xiaomi Redmi note 7,120.000 ,Rufisque,media/annonces/pics/e014fb946a2e6f413ef5ed1ae769d423.jpg
Xiaomi Redmi note 7,120.000 ,Rufisque,media/annonces/pics/64f0714903ce59d8be48967df0e420af.jpg
Samsung S10,250.000 ,Almadies,media/annonces/pics/8d3c0f995559591023b1fee1542dbb4e.png
Iphone X à vendre,315.000 ,Yoff,media/annonces/pics/fb7fe8ca0999b26828e2451717aa770a.jpeg
IPhone Xr 128gb,350.000 ,Médina,media/annonces/pics/e4fb51721098cee5baa78dc869155196.jpg
Iphone 6 simple 64 gb,95.000 ,Parcelles assainies,media/annonces/pics/aff8a3834c6d20d52c6397b335cb8d6a.jpeg
Samsung Galaxy A10s,78.000 ,Dakar,media/annonces/pics/f9236bed6f5aca0ffa9e006c38db0cbc.jpg
iPhone,320.000 ,Parcelles assainies,media/annonces/pics/6894b938de2463d01051b10104efc610.jpeg
Tecno spark 4,66.000 ,Rufisque,media/annonces/pics/56fdc005162ca34fb3f80434b8a257f0.jpg
Tecno camon 12,87.000 ,Rufisque,media/annonces/pics/a43aca0a3b785867656773d35c3bac76.jpg
IPhone 8plus 64gb scellé,300.000 ,Médina,media/annonces/pics/fee6a01f14f3d5e9955d5c345a97bbee.jpg
IPhone Xsmax 256Go,490.000 ,Médina,media/annonces/pics/fb466b36bb39037ac525668723e62fbe.jpg
iPhone 7 128go,132.000 ,Patte d'Oie,media/annonces/pics/7beaa94c2ba9f26c15e88416f72a16ca.jpeg
IPHONE 11 Simple RED 64,450.000 ,Parcelles assainies,media/annonces/pics/1336747c02891a231d5df48128f4dca4.jpeg
Iphone 6 simple 64gb,95.000 ,Parcelles assainies,media/annonces/pics/40cf6597c5ffee8834099a07616b0512.jpeg
iPhone 8 Plus 64 red,265.000 ,Derklé,media/annonces/pics/fdbaa3547b581d60dbe775740bb6df5b.jpeg
Portable,70.000 ,VDN,media/annonces/pics/f1dea35fcd01de1e36e662f303fe4433.jpeg
Portable,177.000 ,VDN,media/annonces/pics/d230ac2dd06dc5f2104bbdfc00b71f4d.jpeg
INVENS Max 3,39.000 ,Dakar,media/annonces/pics/158374b7fce057bc183f1d51dbb40afc.png
Xiaomi Redmi Note 8T,155.000 ,Mermoz,media/annonces/pics/a58f18e43316b635dcb0ecdfb66db8ee.jpg
iPhone 8plus,290.000 ,Almadies,media/annonces/pics/b1b1b2be624ce5f35e4e1d139c13b4d3.jpeg
Iphone 6simple 64gb,90.000 ,Parcelles assainies,media/annonces/pics/95f4069e79aa17e37333be8cecc55197.jpeg
TECNO SPARK 4 PRO,70.000 ,Pikine,media/annonces/pics/495be4a800f36874555ba56d57a7177a.png
Samsung a7,120.000 ,Castors,media/annonces/pics/653dca6ce1d74b6a4a0f2dbe4a3ff136.jpg
Iphone 7plus 128gb,210.000 ,Parcelles assainies,media/annonces/pics/3e14602014e667b4c5e26e3b156475cb.jpeg
SAMSUNG GALAXY A20S,102.000 ,Dakar,media/annonces/pics/738f21edf560e5350fce84675eef141d.jpg
Honor 7A,65.000 ,Yoff,media/annonces/pics/bd5c7f7d5b2608b2e236975fd8963676.jpg
Samsung Galaxy note 3,50.000 ,Yoff,media/annonces/pics/3dde8127e390bd5b3ea10a7e31b5cbe3.jpg
iPhone 6s 32go,70.000 ,Golf,media/annonces/pics/ca92d5b220cd7a172a705d323c35aef7.jpeg
Iphone 7plus 128gb,200.000 ,Parcelles assainies,media/annonces/pics/4c360fd1fac6ca396fe01180907c360e.jpeg
Iphone 8plus 64giga blanc,290.000 ,Parcelles assainies,media/annonces/pics/3176e480b34197b14468bfc33c2319e0.jpeg
Iphone 7 Rouge 128 go,145.000 ,HLM,media/annonces/pics/d28a8ad7589e25038b664cbe9a87b8b0.jpg
Iphone 7plus 128gb,200.000 ,Parcelles assainies,media/annonces/pics/0c345fa4b45dc22a2b33e50594828860.jpeg
iPhone 5s venant,55.000 ,Hann Maristes,media/annonces/pics/e991ff0c671832db2936f718cd297f90.jpeg
iPhone 6s+ venant,145.000 ,Hann Maristes,media/annonces/pics/2c9e20dbe4d31b2362a4d727bbce5b19.jpeg
iPhone 7+ venant,195.000 ,Hann Maristes,media/annonces/pics/1f7b9fc03fc431b2a07a75f1592219e9.jpg
iPhone 6 venant,75.000 ,Hann Maristes,media/annonces/pics/3da1e5f3d0763a501fb26a10683a03a8.jpg
iPhone 7 venant,135.000 ,Hann Maristes,media/annonces/pics/b359cf82e70099ac1a12b7b457dfb6a1.jpeg
iPhone 6s venant,95.000 ,Hann Maristes,media/annonces/pics/bc4c9696454a4c80cfe3b294c29896d5.jpg
SAMSUNG GALAXY A70,210.000 ,Dakar,media/annonces/pics/2433e0208561bd730a453ac465bd2eb5.jpg
IPhone 11pro 64gb,550.000 ,Médina,media/annonces/pics/68bd08a2a1bfaf529acb5fbd83c5f34f.jpg
INVENS V3 plus,37.000 ,Plateau,media/annonces/pics/b1badbb89e908a1390d596a4d6761dc6.jpg
INVENS Max 8,45.000 ,Plateau,media/annonces/pics/11880a7c5fcd501d2caa5cccea5933c9.jpg
Smart WATCH,13.000 ,Dakar,media/annonces/pics/142942e6e7c530635db781a4d6125b45.jpg
Smart WATCH,13.000 ,Dakar,media/annonces/pics/3ac3ef694da6acafda5674cef1330c2b.jpg
SAMSUNG GALAXY A2 core,51.000 ,Plateau,media/annonces/pics/34c930fbea99dc98cd48d67b107e8d58.jpg
iPhone 5s 16giga,50.000 ,Ouest Foire,media/annonces/pics/1a87deca458cfd4889d5a0ec4b742fbc.jpg
Vendre,50.000 ,Ouest Foire,media/annonces/pics/02d39c716856f43e86d1626e56621a1c.jpeg
Vendre,195.000 ,Ouest Foire,media/annonces/pics/70dc4ef581b6d7c2e0f087aeff204774.jpeg
SAMSUNG GALAXY A10S,79.000 ,Plateau,media/annonces/pics/51994353b5ac7cce8c55afc9f87616ad.jpg
Iphone 7plus 128gb,190.000 ,Parcelles assainies,media/annonces/pics/408a538cdf1715dbf59f952f81dc798f.jpeg
Itel A16,20.000 ,Grand Dakar,media/annonces/pics/6c16add41013824e61c68ce02de84a2a.jpeg
iphone 7plus 128gb,190.000 ,Parcelles assainies,media/annonces/pics/49b104d2e08c2f1fb40fb82841340a6a.jpeg
Iphone SE,80.000 ,Yoff,media/annonces/pics/ef98028126e34ee56d069a075470a0bd.jpeg
Iphone 7 128gb Noir,135.000 ,Dakar,media/annonces/pics/3fc6b3788e7747497ef56e2c240d79b6.jpeg
iPhone X de 64giga venant,295.000 ,Dakar,media/annonces/pics/3e98b9cf2198ffb90ecc025d090da7ab.jpg
iphone 7plus 128gb,200.000 ,Parcelles assainies,media/annonces/pics/bedf2febfd8817276edc3147f999da6d.jpeg
iPhone 6 64giga,70.000 ,Maristes,media/annonces/pics/7b1500b34feb4b2f02638f04843320d3.jpg
ALCATEL U3,19.900 ,Ouest Foire,media/annonces/pics/719476d1091d4c375c8d7a0736e68ea8.jpeg
iPhones 6s 16gb/32Gb/64gb/128Gb,90.000 ,Médina,media/annonces/pics/f71a0f9cbb5338a105bcb928b44d2326.jpg
iPhone x 64go et 256go,290.000 ,Dakar,media/annonces/pics/17a2a05bd35cecc3ba68a43d75e8e8c1.jpeg
iPhone 11,400.000 ,Médina,media/annonces/pics/f3469a597082b2edeef6a16d95becbc0.jpg
Smart WATCH,15.000 ,Dakar,media/annonces/pics/3afdbeee33836115361b200ed325c432.jpg
INVENS Max 3,39.500 ,Plateau,media/annonces/pics/ed11b08ef9e2fced01b9c0f9707d4df3.jpg
iPhone 7 128go,135.000 ,Dakar,media/annonces/pics/977e9a4a6119d9ec7e9c18bc6f2eb396.jpg
Samsung Galaxy A,100 ,Point E,media/annonces/pics/f76090d2c288801a964d600c3a827d8e.jpg
Unlocked Apple iPhone 11 Pro,400 ,Tambacounda,media/annonces/pics/3bbea26a5efbbbd055b8fc6c2b3a2aa6.jpg
TECNO A VENDRE,100 ,Point E,media/annonces/pics/37f8b7c5dd2e07df5dc54a9b07292633.png
Huawei p30 pro,370.000 ,Parcelles assainies,media/annonces/pics/6fda7ba70da961da5a7e0722a60c041c.jpeg
Huawei p30 pro,370.000 ,Parcelles assainies,media/annonces/pics/f6a42ac40f25c53511510d087843d2c4.jpeg
Vente de téléphone Samsung note 3,45.000 ,Fann,media/annonces/pics/6fcdee2757f5fea945d44226ee9d5bf1.jpg
iPhone 6s venant,90.000 ,Dakar,media/annonces/pics/761ee6f46ec9379d7d95f1915b0e4476.jpg
Iphone X 64gb Noir,280.000 ,Parcelles assainies,media/annonces/pics/1b0e01e1abd3f5612181231e0a7e727a.jpeg
Iphone Xsmax 64gb turbosim écran fissuré,215.000 ,Parcelles assainies,media/annonces/pics/81350e96b04a331fbf2a1edf65d6d58a.jpeg
DES TECNOS TOUTES SERIES,1 ,Point E,media/annonces/pics/fa6d01fc4ab3679f5d8ae5ac65684aa8.jpg
Samsung a 51,150.000 ,Dakar,media/annonces/pics/fe9957e004e3a924fc9843b1b1e1e03c.jpg
Samsung a 51,150.000 ,Dakar,media/annonces/pics/9891ef9e8a9e659e9c06bb729b096478.jpg
TECNO Camon 12 Pro,116.000 ,Plateau,media/annonces/pics/bb9d423dec0cef2abd093b5c4bb8bb74.jpg
Nokia Android,70.000 ,Médina,media/annonces/pics/2615e13fd563ddf707a3d1ca3107ed56.png
TECNO POP 3,48.500 ,Plateau,media/annonces/pics/312deee8513bd0245c22940eae9e02b6.jpg
Iphone 6s pink and grey,95.000 ,Plateau,media/annonces/pics/ecdf70645f04ed431dbab690cd795f3f.png
Iphone6s,100.000 ,Médina,media/annonces/pics/e72bae641e90415dcd89931159fb51c4.jpg
Iphone 6s,115.000 ,Médina,media/annonces/pics/f6a261e1b25e29e11460dfc749530899.jpg
Tecno spark youth 16go,45.000 ,Mbao,media/annonces/pics/2fb70f898981c3d977a466b733c299f1.jpg
iPhone 5c occasion 5go,30.000 ,Mbao,media/annonces/pics/13de308e126fb82153d8cea0312984a4.jpg
Samsung S10 quasi neuf,330.000 ,Plateau,media/annonces/pics/f7963f4df72869a27a3dbe98c82d86f1.jpg
Infinix Note 4 pro x571,67.000 ,Patte d'Oie,media/annonces/pics/740ba7bc30d7bb02c0a8646caffde640.jpg
INVENS Max 8,45.000 ,Dakar,media/annonces/pics/d81361991241b80b37082025162c1aa2.jpeg
INVENS Max 3,42.000 ,Dakar,media/annonces/pics/0859b0ce731ef2b67b7c60bef5b7788b.jpg
Téléphones Tecno,1 ,Point E,media/annonces/pics/ea1f529fa263e31c8456eecb1a294ad9.jpg
Chargeur Iphone,10.000 ,Point E,media/annonces/pics/d806029f2525d619e84f41c2ae0104f1.jpg
Samsung Galaxy A,100.000 ,Point E,media/annonces/pics/ebf3f7890f01a35c6b7eb186a631ac82.jpg
INVENS Max 9,46.000 ,Plateau,media/annonces/pics/49ca28a937386c49fe76fef73c2280a7.jpg
Iphone 8 plus,180.000 ,Biagui,media/annonces/pics/48607719e0173c9043c24267493fda75.jpeg
INVENS Max 9,46.000 ,Plateau,media/annonces/pics/4921924a7d8ffc88e00106033f1c1f34.jpg
iPhone 6s Plus 64g,130.000 ,Guédiawaye,media/annonces/pics/3a0d4bd8f02bdedcb20d17f3ad4c8b8c.jpeg
INVENS Max 8,45.000 ,Plateau,media/annonces/pics/129c99d2ab5b1c8416c95989afc796f1.jpg
iPhone 6s 16GO Etat presque neuf,100.000 ,Patte d'Oie,media/annonces/pics/5d61bffb82bc19ac3e90abf4727e8b35.jpeg
iphone 7  128 giga,230.000 ,Dieuppeul,media/annonces/pics/e63ff67fe174bfe900a95c877db9ef89.jpg
iphone x,315.000 ,Dieuppeul,media/annonces/pics/f5b815d40adcabe775cea495bd0ef481.jpg
iphone 6s,115.000 ,Dieuppeul,media/annonces/pics/0b0a93bc24b24db85f2bb26f75bc6a34.jpg
INVENS Max 8,45.000 ,Plateau,media/annonces/pics/ecca1b97c53e1ed903dff3037a00bf2d.jpg
Téléphones Tecno,70.000 ,Point E,media/annonces/pics/f9a5fab38ff571b4946274f4eb441ed3.jpg
iPhone,180.000 ,Dakar,media/annonces/pics/4f2780678e915ca9918cc229560e7b7a.jpeg
